NAME|LATITUDE|LONGITUDE
AK311|62.2183181483|-154.5149052170
AK321|61.9775798588|-153.2938736900
AK322|61.7818797642|-153.1888947990
AK324|61.6093298490|-154.3804941760
AK313|62.4544808065|-153.9785435280
AK317|62.8587210050|-152.4111302170
AK316|62.7191927862|-152.7348855400
AK301|60.6409005570|-158.5993625370
AK302|60.4610150543|-158.2589792170
AK305|60.8132462100|-157.3870939430
AK303|60.5873674071|-157.7225572420
AK304|60.6197011172|-157.5827887040
AK306|60.6856853980|-156.7384291720
AK308|62.5333664925|-156.6686736280
AK307|62.6085479570|-157.1595568170
AK310|62.7819162582|-155.9804714930
AK431|62.9788415132|-145.7092746900
AK432|62.9826388438|-145.3774275750
AK433|63.0793860766|-145.0536407780
AK435|63.0439010766|-144.6541260570
AK436|62.9328576685|-144.1667189970
AK434|62.9464363247|-144.9283112870
AK439|62.0063668691|-144.5603696450
AK437|62.3725550250|-144.4247726710
AK438|62.3477872249|-143.7787926600
AK417|63.7273572929|-144.9892965710
AK415|63.7059639332|-145.6554583290
AK416|63.7049950806|-145.8124524100
AK405|64.0170741017|-147.5872158320
AK404|63.9479607115|-148.4665332060
AK406|63.9129672885|-147.0863884630
AK401|63.7890421504|-149.3142932320
AK402|63.6856540420|-149.3138655320
AK403|63.6969382437|-148.5289734150
AK414|64.3987009234|-144.0132917610
AK407|64.9215226101|-145.1230028750
AK408|65.0830108640|-144.1432644690
AK409|64.9372168416|-144.2092858110
AK412|64.3725637632|-144.5495057300
AK410|64.4683715000|-145.7335982570
AK413|64.2954727050|-144.6655500590
AK245|64.7510370944|-142.9686086090
AK247|64.5662272265|-143.2073215250
AK246|64.6201955029|-143.5243539750
AK244|64.8374633371|-143.3253546190
AK424|64.1111487128|-143.4842029220
AK425|64.3795059108|-142.8475163210
AK323|61.6902961335|-153.6014139430
AK233|65.2137526980|-146.4838510360
AK236|64.9129896875|-146.6406113930
AK235|65.0772185911|-146.8126737350
AK239|64.7701180525|-145.9055802590
AK242|64.9932725203|-145.0870555550
AK355|59.9795455290|-150.4229681620
AK359|59.7344402250|-151.2896451040
AK241|64.9572681751|-145.3909935350
AK238|64.8420625996|-146.2202045990
AK234|65.1374697180|-146.0879721580
AK411|64.3890984700|-145.5208422330
AK240|64.9668538317|-145.7563017900
AK343|62.6268674707|-147.7532598980
AK337|62.6250558295|-149.3423756650
AK237|64.9998034421|-146.7608499240
AK248|65.0635957809|-144.9345675300
AK363|60.5733664554|-158.6165194890
AK364|60.5259561935|-157.9318392950
AK365|59.7400064947|-150.7357454410
NY459|43.7417023214|-74.5688829344
NY221|43.5238817987|-74.2801282869
NY222|43.5828140364|-73.9430654930
NY117|43.9690089496|-74.1563243633
NY118|43.9531425530|-73.8873263504
NY119|43.8913618916|-73.6052667152
VT121|43.6836205405|-73.1394461542
NY218|43.4612775761|-73.5830731739
NY219|43.1726699261|-73.3231548442
NY220|43.1842239100|-74.0129059740
NY519|41.9147569695|-73.6736951283
NY520|41.3504020446|-74.5125250327
MA105|42.3087841734|-73.3709277906
NY305|42.3155835449|-75.6597630891
PA154|41.3981100287|-76.8942146959
WV140|39.3296502259|-78.8981747738
PA153|41.7037629708|-77.7265488911
CO704|37.3761182915|-102.2709808480
CO701|38.0927305197|-103.2340036350
CO702|38.3653905307|-102.7422532530
CO703|38.0760211923|-102.2139888580
KS101|38.0150275929|-101.5512956330
KS102|38.2750493734|-101.1685370310
KS103|37.6410203667|-100.7505071590
KS104|37.3405311913|-101.1228150140
KS105|37.4756119885|-101.5726325750
KS106|37.7033221488|-101.8883322180
CO706|38.3724186629|-103.1676778070
UT201|39.1261525873|-111.5738886760
CO205|39.0655372500|-106.7647235070
CO206|39.5433252444|-106.3006649500
CO209|40.5854054511|-106.6994406540
UT205|40.8272415698|-110.5662415000
CO202|37.6905080110|-107.7498062050
CO207|40.7340662928|-106.6669912040
CO208|40.7368663629|-106.6580172180
cosmi|44.1919990439|-87.1394313917
AB111|49.5395490000|-110.3940360000
SK411|49.6323448215|-110.0068780810
SK410|49.4954530000|-110.0278910000
SK408|49.3731170000|-109.3050615000
SK409|49.5978140000|-109.3529855000
AB110|49.3187620000|-110.4005375000
SK406|49.4356246049|-108.2405209660
SK407|49.1936445000|-108.6624205000
MT512|48.7446300621|-106.9445005210
MT501|48.3956520000|-110.8119665000
MT502|47.8107400000|-110.1499405000
MT504|48.0221015000|-109.2218045000
MT503|48.6663555000|-109.6103400000
MT506|48.8052545000|-108.5907070000
MT505|48.5650040000|-108.5605035000
MT508|48.6281200000|-107.9050005000
MT507|48.4078680000|-108.1096280000
MT513|48.5172139812|-106.8632183110
MT515|48.3906386763|-106.2550835150
MT516|47.8485988710|-105.8422826580
MT517|48.0251020000|-104.6917595000
MT509|47.4353560000|-108.2957635000
MT510|46.7265940000|-108.2971405000
MT514|47.8989977827|-106.8819102080
SK404|48.9884100000|-106.6493170000
MT518|48.8747280000|-106.0912265000
MT511|48.2284129495|-107.2710190680
SK405|49.1886923519|-107.0491259780
ID204|47.8550552393|-116.0539555300
ID205|47.7021836981|-116.3784637100
WA201|47.2716151695|-117.2862760570
OR201|45.6981686179|-118.9653419570
WA202|46.1679335640|-117.0848245040
ID202|46.1285745102|-116.5175665350
ID203|46.3364495000|-116.2559760000
ID201|42.1343666920|-115.6148828600
ND506|46.1022270000|-102.3271885000
ND507|45.9442055000|-101.8483065000
ND508|46.4489400000|-101.2737880000
ND513|46.2479569053|-101.8293570000
ND509|46.9539642826|-101.4323930000
ND510|46.5730400000|-100.9071185000
ND511|47.0330593250|-100.1125058520
ND512|46.8741757802|-99.6126480731
SD503|44.9244015000|-100.0864445000
SD504|45.7647859679|-99.9449620477
SD505|44.5256655000|-99.7443315000
SD506|44.2687145000|-99.2161040000
SD507|44.7873675000|-99.1418825000
SD508|45.1812540000|-99.1138715000
SD510|44.8998356143|-98.6550837490
SD511|45.0441520000|-98.1021910000
OH205|41.5006118531|-80.7088634409
PA212|41.5360733718|-80.3747497569
PA211|41.4897006549|-80.0155844543
OH203|41.0371390979|-81.1457900391
OH202|40.9438114417|-81.2556688842
PA209|41.0973519599|-79.9999049669
PA206|40.7470583543|-79.0886065940
PA205|40.5410943417|-79.2912708353
PA207|40.4486608453|-78.9944145413
PA203|40.1191145602|-79.6548977207
OH201|40.5607867512|-81.1315515059
OH204|40.8270521605|-80.8843266487
PA210|40.8916748672|-80.4462245312
PA202|39.8061312754|-80.2084875730
PA201|39.7111694050|-80.1599916701
PA204|40.3254905337|-80.2409339847
WV201|39.4622619007|-79.9335529661
LS340|47.1018615608|-92.2956684533
AR101|35.9019972954|-94.4831919570
BC117|49.2044237256|-115.9949068930
BC118|49.3251355034|-118.8791546320
ID206|47.6251401194|-115.8517498240
ID207|48.6969926202|-116.7379850940
IL300|40.5862528808|-88.2292442630
IL301|40.3621383565|-87.8351939403
IL302|40.0097022146|-87.9440894531
IL303|39.8358279013|-87.6713900533
IL304|39.5587077341|-87.8976632402
IL305|39.1944398903|-88.3268218422
IL306|39.2471965034|-87.6718201217
IL307|38.8565218967|-88.5102512934
IL308|38.8694532953|-87.9041288670
IL309|38.3555639808|-88.3412598145
IN400|40.3231999861|-84.9718658849
IN401|39.9662306026|-85.0333731784
IN402|39.8544117703|-85.2492933282
IN403|40.0542188947|-85.3676218308
IN405|40.3579405412|-85.6756301672
IN406|40.6880650551|-85.7446037516
IN407|40.1971814324|-86.1261824718
IN408|40.3686995853|-86.3971502249
IN409|40.1327630743|-86.5989539137
IN410|39.9467535981|-86.6213772045
IN411|40.1402731741|-87.2418589242
IN412|39.6088473420|-86.7259871680
IN413|39.3876164145|-86.5651193607
IN414|39.1954201625|-86.9377652354
IN416|38.4539578234|-87.0968508387
IN417|38.9373782612|-86.6429293121
IN418|38.5589262607|-86.2892428582
IN419|38.5741628577|-85.9006345449
IN420|39.2733128191|-85.6818497832
IN421|39.6572132111|-85.5382968580
KS108|38.2534878836|-97.0798588929
MO101|37.3421984844|-94.1301641598
OK103|34.6555773041|-96.9633201022
OK108|35.2953856958|-98.5884606701
KS112|37.4125041629|-100.7341979020
KS111|37.7993201482|-99.2449485739
OK114|36.8568807228|-100.8738880370
IN415|38.7557525786|-87.0039142884
SD415_1|43.7563062046|-96.6109323126
KS107|37.9939416830|-97.1283103742
KS109|37.6584657639|-95.7468511718
KS110|37.9037831550|-95.5879584122
MN603|47.6703160125|-94.3329912479
MN604|47.8730656975|-94.5699399342
MN605|47.4020524040|-95.2224222101
MN606|47.2969074249|-94.7460231602
MN607|47.3191437321|-93.9356201844
MN608|47.1268390616|-94.2062131007
MN609|46.7738916603|-94.3324520321
MN610|46.5653158805|-94.4369166250
MN611|46.7442767573|-93.8070674178
MN612|44.3331605522|-93.5673592823
NM101|36.9503835524|-103.1649799170
NM102|35.7025901064|-103.7515823400
OH300|40.6530874924|-81.9360240800
OH301|40.9632111001|-82.3673082977
OH302|40.2121401207|-82.4050599551
OH303|40.6363310630|-82.9404871181
OH304|40.8474302982|-83.1069572235
OH305|41.1661035348|-83.6591787182
OH306|40.4861414468|-83.3206505037
OH307|40.5421832135|-83.6646604249
OH308|40.2615908380|-83.6494937890
OH309|40.3228998584|-83.9011921640
OH310|40.0328404938|-83.6451960393
OH311|40.2614311205|-84.3492912148
OH312|39.9691093026|-84.7130444902
OH313|39.8012966381|-84.7178210360
OH314|39.5427985373|-84.5418347389
OH315|39.2752518137|-84.1918698998
OH316|39.5914530263|-83.6662608295
OH317|39.5750683091|-83.5400610865
OK101|36.4637863925|-96.0035164514
OK102|34.8567530110|-96.8272648865
OK104|34.5678675637|-97.2048688272
OK105|34.4080332329|-96.8208762763
OK106|34.1596560312|-96.3802265982
OK107|34.9352749356|-98.0258378152
OK109|35.7846380973|-97.4096761675
OK110|35.8399939634|-97.7238467467
OK111|35.8453313988|-98.1348751933
OK112|34.3621368094|-94.9186248150
OK113|34.9963294569|-94.5228565066
WI504|45.6949151478|-90.8249337315
WI505|45.8774085092|-90.2309232591
LS252|49.5239456848|-86.1732503170
LS291|49.2061093116|-88.2098663050
LS450|48.8180080304|-86.6870413286
LS456|49.1992639113|-87.1954464711
MT600|48.8779926854|-114.3801228170
OR203|45.4144639823|-117.8536999200
WA300|48.0992489309|-117.2815412210
WA301|46.3400500005|-121.2102633010
WA302|46.1297748761|-121.1059326990
WA303|47.9881030141|-120.5820918210
WA304|48.6975834942|-120.1234088220
WA305|48.3681603793|-120.3207628170
WA308|48.3564267310|-117.4344268120
WA309|46.1478236488|-120.6619034690
ID133|0.0000000000|0.0000000000
NY110|0.0000000000|0.0000000000
IA151|0.0000000000|0.0000000000
MN236|0.0000000000|0.0000000000
NY517|0.0000000000|0.0000000000
PA147|0.0000000000|0.0000000000
WI415|0.0000000000|0.0000000000
UT105|0.0000000000|0.0000000000
WI421|0.0000000000|0.0000000000
WI427|0.0000000000|0.0000000000
IA117|0.0000000000|0.0000000000
ND308|0.0000000000|0.0000000000
WI306|0.0000000000|0.0000000000
ZZ000|0.0000000000|0.0000000000
IA103|0.0000000000|0.0000000000
IA137|0.0000000000|0.0000000000
IA136|0.0000000000|0.0000000000
IA132|0.0000000000|0.0000000000
IA131|0.0000000000|0.0000000000
IA319|0.0000000000|0.0000000000
MN314|0.0000000000|0.0000000000
MN312|0.0000000000|0.0000000000
IA129|0.0000000000|0.0000000000
IA306|0.0000000000|0.0000000000
ND211|0.0000000000|0.0000000000
MN412|0.0000000000|0.0000000000
WA108|0.0000000000|0.0000000000
ID152|0.0000000000|0.0000000000
ID150|0.0000000000|0.0000000000
WY204|0.0000000000|0.0000000000
WY140|0.0000000000|0.0000000000
ND233|0.0000000000|0.0000000000
IA211|0.0000000000|0.0000000000
MN346|0.0000000000|0.0000000000
AK421|0.0000000000|0.0000000000
SD205|0.0000000000|0.0000000000
IA118|0.0000000000|0.0000000000
NY419|0.0000000000|0.0000000000
IL119|0.0000000000|0.0000000000
ID129|0.0000000000|0.0000000000
UT202|0.0000000000|0.0000000000
